"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2407","RT @johnmcdonnellMP: 24 hours later and we've heard nothing from the PM or the Chancellor on the #ParadisePapers. This decaying Government…",FALSE,0,NA,2017-11-08 09:42:23,FALSE,NA,"928195988875104256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Xervidi",1594,TRUE,FALSE,NA,NA
"2408","RT @moodynblue: The perspective is staggering. 
#ParadisePapers https://t.co/bTdwUCZHQJ",FALSE,0,NA,2017-11-08 09:42:22,FALSE,NA,"928195985423073280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrMonty",746,TRUE,FALSE,NA,NA
"2409","#paradisepapers -- sign the open letter for an international agreement to end tax havens! https://t.co/P8xrepE4ld",FALSE,0,NA,2017-11-08 09:42:20,FALSE,NA,"928195974782074880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tataystrauss",0,FALSE,FALSE,NA,NA
"2410","RT @PaulaForteza: Interpellation de @GDarmanin sur le sujet des #ParadisePapers #DirectAN https://t.co/2PVoDGM5IJ",FALSE,0,NA,2017-11-08 09:42:16,FALSE,NA,"928195961507254272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tchemtcem",35,TRUE,FALSE,NA,NA
"2411","RT @MissStAnger: #ParadisePapers knapp erklärt.
#nurechtmit140Zeichen https://t.co/sYj8PhUVnO",FALSE,0,NA,2017-11-08 09:42:16,FALSE,NA,"928195961096204289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikki_ost",48,TRUE,FALSE,NA,NA
"2412","RT @JamesFootball40: 280 characters? Priti Patel and Boris Johnson should be sacked. Those involved in #ParadisePapers should be disgusted…",FALSE,0,NA,2017-11-08 09:42:15,FALSE,NA,"928195956889260032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dudlypaul",3,TRUE,FALSE,NA,NA
"2413","RT @Snowden: Leak day is my favorite day. #ParadisePapers https://t.co/PV4Ve7HStE",FALSE,0,NA,2017-11-08 09:42:14,FALSE,NA,"928195952694964224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nkyriaku",6315,TRUE,FALSE,NA,NA
"2414","RT @BBCPanorama: Prince Charles' offshore investments revealed - latest #ParadisePapers news. 
https://t.co/WvSIsQJZ95 https://t.co/UuXUpZT…",FALSE,0,NA,2017-11-08 09:42:13,FALSE,NA,"928195945984126976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RoadrunnerA",239,TRUE,FALSE,NA,NA
"2415","RT @UKLabour: With BILLIONS missing from the tax bills of the super-rich, the #ParadisePapers spell trouble in paradise for the Tories. Sha…",FALSE,0,NA,2017-11-08 09:42:13,FALSE,NA,"928195945765965824",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","famfoxd",514,TRUE,FALSE,NA,NA
"2416","RT @Lionel_Mechoui: Si vous n’avez rien compris aux #ParadisePapers voici une explication vidéo. https://t.co/eApdJ14fRK",FALSE,0,NA,2017-11-08 09:42:12,FALSE,NA,"928195941064167424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VirgileAbel",4763,TRUE,FALSE,NA,NA
"2417","RT @JeanBeaumont: “Queen Elizabeth II, according to Appleby documents, used a Cayman Islands fund to invest ...”. #ParadisePapers  https://…",FALSE,0,NA,2017-11-08 09:42:12,FALSE,NA,"928195940976091136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","yoliOntlveros",6,TRUE,FALSE,NA,NA
"2418","RT @RepublicStaff: Paradise Papers show Prince Charles is guilty of conflict of interest, profiting from his position. #ParadisePapers http…",FALSE,0,NA,2017-11-08 09:42:09,FALSE,NA,"928195929106210816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Fallout911",106,TRUE,FALSE,NA,NA
"2419","RT @cashinvestigati: #cashinvestigation numéro inédit #paradisepapers mardi 20h55 sur @France2tv https://t.co/duqWWJh1ME",FALSE,0,NA,2017-11-08 09:42:05,FALSE,NA,"928195913843138560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericR217",2233,TRUE,FALSE,NA,NA
"2420","RT @Poder360: Caso @Nike mostra como multinacionais driblam bilhões em impostos. https://t.co/p0s03XZAfd #ParadisePapers https://t.co/jk5PA…",FALSE,0,NA,2017-11-08 09:42:04,FALSE,NA,"928195910550552577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fabricio_Carva",6,TRUE,FALSE,NA,NA
"2421","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 09:42:04,FALSE,NA,"928195910374486016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eiertschik",44982,TRUE,FALSE,NA,NA
"2422","RT @OCCRP: #ParadisePapers: Offshore Gurus Help Rich Avoid #Taxes on Jets and Yachts. Read the story here: https://t.co/R1caaOa5Vh",FALSE,0,NA,2017-11-08 09:42:02,FALSE,NA,"928195902912761857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Umbertobaggio",3,TRUE,FALSE,NA,NA
"2423","RT @LRonssin: La vrai révélation des #ParadisePapers c'est qu'il existe une cellule d'investigation à @radiofrance",FALSE,0,NA,2017-11-08 09:42:02,FALSE,NA,"928195902824738816",NA,"<a href=""http://www.RTPoissonMaritonDescription.com"" rel=""nofollow"">RTPoissonMariton</a>","VotezPoisson",6,TRUE,FALSE,NA,NA
"2424","RT @PeoplesMomentum: This TV presenter didn't expect that! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B2> (wait for it...)

<U+279C> https://t.co/R0lOA2PIV4

#ParadisePapers https://t.co/i2IV…",FALSE,0,NA,2017-11-08 09:42:01,FALSE,NA,"928195896696819713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GeraldJ94872445",2137,TRUE,FALSE,NA,NA
"2425","280-Zeichen-Einführung von Twitter hat mehr medialen Echo ausgelöst, als die Enthüllungen zu  #ParadisePapers. Verrückte Welt.",FALSE,3,NA,2017-11-08 09:42:01,FALSE,NA,"928195896336150528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sinankocgiri",3,FALSE,FALSE,NA,NA
"2426","RT @yX__: <U+0391>, <U+03B3><U+03B9>' a<U+03C5>t<U+03CC> de<U+03BD> ß<U+03B3><U+03AC><U+03B6>ete <U+03BA><U+03B9><U+03C7> e<U+03BA>e<U+03AF> st<U+03BF><U+03BD> #skai_xeftiles <U+03B3><U+03B9>a <U+03BA><U+03AC>t<U+03B9> <U+03C7>a<U+03B6><U+03BF><U+03B8><U+03AD>µata <U+03CC>p<U+03C9><U+03C2> #ParadisePapers <U+03BA>a<U+03B9> #marinakis, <U+03B3><U+03B9>a <U+03BD>a µ<U+03B7><U+03BD> ap<U+03BF>p<U+03C1><U+03BF>sa…",FALSE,0,NA,2017-11-08 09:42:00,FALSE,NA,"928195893039370240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Papparova",26,TRUE,FALSE,NA,NA
"2427","RT @YourAnonCentral: ""Evasion is for poor people, avoidance is for rich people."" #paradisepapers
https://t.co/CfRpiF48Iw",FALSE,0,NA,2017-11-08 09:42:00,FALSE,NA,"928195891705589760",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","allen_owens",20,TRUE,FALSE,NA,NA
"2428","RT @cumhuriyetgzt: Binali Yildirim, Basbakanlik yaptigi ülkeye vergi vermemek için Malta'da açilan sirketleri dogruladi #ParadisePapers htt…",FALSE,0,NA,2017-11-08 09:42:00,FALSE,NA,"928195891114205185",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","kayikgolge",890,TRUE,FALSE,NA,NA
"2429","RT @Monty_Brogan69: Les riches quand ils doivent passer à la caisse.

#ParadisePapers
#cashinvestigation https://t.co/eUsTvTdJmk",FALSE,0,NA,2017-11-08 09:41:59,FALSE,NA,"928195886877958145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zoeknp",370,TRUE,FALSE,NA,NA
"2430","""<U+0C2E><U+0C40><U+0C15><U+0C41> 15<U+0C30><U+0C4B><U+0C1C><U+0C41><U+0C32><U+0C41> <U+0C38><U+0C2E><U+0C2F><U+0C02> <U+0C07><U+0C38><U+0C4D><U+0C24><U+0C41><U+0C28><U+0C4D><U+0C28><U+0C3E><U+0C28><U+0C41>,<U+0C28><U+0C3E><U+0C15><U+0C41> <U+0C35><U+0C3F><U+0C26><U+0C47><U+0C36><U+0C3E><U+0C32><U+0C4D><U+0C32><U+0C4B> <U+0C12><U+0C15> <U+0C2A><U+0C48><U+0C38><U+0C3E> <U+0C06><U+0C38><U+0C4D><U+0C24><U+0C41><U+0C32><U+0C41> <U+0C09><U+0C28><U+0C4D><U+0C28><U+0C1F><U+0C4D><U+0C32><U+0C41> <U+0C28><U+0C3F><U+0C30><U+0C42><U+0C2A><U+0C3F><U+0C02><U+0C1A><U+0C3F><U+0C28> <U+0C30><U+0C3E><U+0C1C><U+0C15><U+0C40><U+0C2F><U+0C32><U+0C28><U+0C41><U+0C02><U+0C21><U+0C3F> <U+0C36><U+0C3E><U+0C36><U+0C4D><U+0C35><U+0C24><U+0C02><U+0C17><U+0C3E> <U+0C24><U+0C2A><U+0C4D><U+0C2A><U+0C41><U+0C15><U+0C41><U+0C02>… https://t.co/EgpqeYvl1T",FALSE,2,NA,2017-11-08 09:41:59,TRUE,NA,"928195886810726402",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SudhirReddyP",0,FALSE,FALSE,NA,NA
"2431","RT @MintPressNews: Sanders: #ParadisePapers Expose ‘Rapid Movement Toward International Oligarchy’ @SenSanders
https://t.co/jlCoSRlIOZ http…",FALSE,0,NA,2017-11-08 09:41:58,FALSE,NA,"928195884977975296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Castoropollux2",12,TRUE,FALSE,NA,NA
"2432","RT @LaCroix: [EDITO] #ParadisePapers<U+2009>: du légal au moral

<U+27A1> Par Guillaume Goubert, directeur de la rédaction de La Croix https://t.co/w7kJk…",FALSE,0,NA,2017-11-08 09:41:56,FALSE,NA,"928195877780512768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freedomdz",1,TRUE,FALSE,NA,NA
"2433","RT @PoussiG: L’énorme #fakenews des #ParadisePapers
La reine n’est pas soumise à l’impôt, qu’elle paie malgré cela volontairement https://t…",FALSE,0,NA,2017-11-08 09:41:56,FALSE,NA,"928195877264609280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Barberis888",8,TRUE,FALSE,NA,NA
"2434","Must watch! @iamjohnoliver over so-called 'Economic Development', tax incentives, wie profiteert, en de mythe van t… https://t.co/Fy9opiGmSc",FALSE,1,NA,2017-11-08 09:41:55,TRUE,NA,"928195873477185536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ElisabethIJmker",1,FALSE,FALSE,NA,NA
"2435","RT @terberl: Alle #paradisepapers Folgen von #dasthema sind jetzt online - freue mich immer über Feedback, auch via podcast@sz.de https://t…",FALSE,0,NA,2017-11-08 09:41:54,FALSE,NA,"928195866829230080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TobiasZick",7,TRUE,FALSE,NA,NA
"2436","RT @LaCroix: Les « #ParadisePapers » poussent Bruxelles à redoubler d’efforts contre l’#évasionfiscale https://t.co/uEBzbowX7I",FALSE,0,NA,2017-11-08 09:41:53,FALSE,NA,"928195864937533445",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freedomdz",4,TRUE,FALSE,NA,NA
"2437","RT @LeParisienInfog: «Paradise papers» : «Le péril vient de nos propres voisins» #ParadisePapers &gt;&gt;&gt; https://t.co/bhUvf47Uqu https://t.co/r…",FALSE,0,NA,2017-11-08 09:41:53,FALSE,NA,"928195864442671105",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NBayeux",15,TRUE,FALSE,NA,NA
"2438","RT @JamesMelville: Perspective.
#Panorama #ParadisePapers #ParadiseLeak https://t.co/eJPMzrK3Sj",FALSE,0,NA,2017-11-08 09:41:53,FALSE,NA,"928195861766647819",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PennyPullan",3019,TRUE,FALSE,NA,NA
"2439","The queen receives  £45.6m from british taxpayer's each year  and then invest some of it in dodgy tax havens and ri… https://t.co/MLTlZ9Ggi0",FALSE,0,NA,2017-11-08 09:41:52,TRUE,NA,"928195859828891648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","muttleyashworth",0,FALSE,FALSE,NA,NA
"2440","RT @KostasVaxevanis: <U+0397> <U+039C>a<U+03C1>eßa sta #ParadisePapers.<U+0395>p<U+03B9>ßeßa<U+03B9><U+03CE><U+03BD>eta<U+03B9> <U+03B7> ap<U+03BF><U+03BA><U+03AC><U+03BB><U+03C5><U+03C8><U+03B7> t<U+03BF><U+03C5> #Documento t<U+03BF> Feß<U+03C1><U+03BF><U+03C5><U+03AC><U+03C1><U+03B9><U+03BF>.<U+03A4><U+03BF><U+03C5> s<U+03C5><U+03BA><U+03BF>f<U+03AC><U+03BD>t<U+03B7> <U+03BD>te https://t.co/vN…",FALSE,0,NA,2017-11-08 09:41:52,FALSE,NA,"928195858759380992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","QPlayground",58,TRUE,FALSE,NA,NA
"2441","RT @pierremoscovici: <ed><U+00A0><U+00BD><ed><U+00B7><U+009E><U+FE0F> #ParadisePapers: ""La première arme, c'est la transparence"", mon interview @lemondefr https://t.co/Zr12gNfEYR",FALSE,0,NA,2017-11-08 09:41:52,FALSE,NA,"928195858067226624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","financeandKM",12,TRUE,FALSE,NA,NA
"2442","RT @NTM_FN: Tous les amendements contre la fraude fiscale ont été rejetés. Indécent ! #cashinvestigation #ParadisePapers https://t.co/5qtAZ…",FALSE,0,NA,2017-11-08 09:41:51,FALSE,NA,"928195856901312512",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","WolinskiM",88,TRUE,FALSE,NA,NA
"2443","RT @DerbyChrisW: Ahh tax avoidance... isn't that just the sign of a normal, healthy society? #ParadisePapers https://t.co/3QDFRIBkVa",FALSE,0,NA,2017-11-08 09:41:51,FALSE,NA,"928195856347561984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","excopperas",255,TRUE,FALSE,NA,NA
"2444","RT @CornishSkipper: #paradisepapers brexit was sold to electorate by tax avoiders who want to keep their tax havens.  #stopbrexit Are you a…",FALSE,0,NA,2017-11-08 09:41:51,FALSE,NA,"928195856234409984",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CharlieSnow",400,TRUE,FALSE,NA,NA
"2445","RT @ScoPoliticsNews: Ashcroft trust info ""raises huge questions about Conservatives &amp; House of Lords"". #paradisepapers Via @BBCPanorama htt…",FALSE,0,NA,2017-11-08 09:41:51,FALSE,NA,"928195855286521856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ScoPoliticsNews",36,TRUE,FALSE,NA,NA
"2446","RT @UKuncut: Every pound the super-rich dodge, is a pound that could be spent on our NHS #ParadisePapers https://t.co/KWGWq7rnge",FALSE,0,NA,2017-11-08 09:41:51,FALSE,NA,"928195855177326592",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","psychsurvival",44,TRUE,FALSE,NA,NA
"2447","RT @CornishSkipper: #paradisepapers brexit was sold to electorate by tax avoiders who want to keep their tax havens.  #stopbrexit Are you a…",FALSE,0,NA,2017-11-08 09:41:51,FALSE,NA,"928195855039025152",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RsStubble",400,TRUE,FALSE,NA,NA
"2448","RT @celticpraxis: The blatant avoidance of in-depth analysis of Irish aspect of #ParadisePapers on #tonighttv3, #rtept, #cblive etc. is bre…",FALSE,0,NA,2017-11-08 09:41:51,FALSE,NA,"928195854904807424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Pokkiehat",18,TRUE,FALSE,NA,NA
"2449","RT @YourAnonCentral: Kremlin Cash Behind Billionaire’s Twitter and Facebook Investments https://t.co/Gji9XJMxD6 #ParadisePapers #Zuckerberg…",FALSE,0,NA,2017-11-08 09:41:51,FALSE,NA,"928195852883189760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Alexblx",5,TRUE,FALSE,NA,NA
"2450","RT @StopTNCimpunity: En #ParadisePapers se luce impunidad #Glencore https://t.co/adeJ3QTbCJ Con la propuesta de #BindingTreaty de @StopTNCi…",FALSE,0,NA,2017-11-08 09:41:49,FALSE,NA,"928195847803867136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OMAL_info",5,TRUE,FALSE,NA,NA
"2451","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 09:41:48,FALSE,NA,"928195842833444864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","diniska_",44982,TRUE,FALSE,NA,NA
"2452","RT @johnmcdonnellMP: 24 hours later and we've heard nothing from the PM or the Chancellor on the #ParadisePapers. This decaying Government…",FALSE,0,NA,2017-11-08 09:41:48,FALSE,NA,"928195840203730944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeterSharpley3",1594,TRUE,FALSE,NA,NA
"2453","Russia funded Facebook and Twitter investments through Kushner associate https://t.co/S9HhFvzjaq #ParadisePapers",FALSE,6,"YourAnonCentral",2017-11-08 09:41:46,FALSE,"928194462446178304","928195834847662082","373157754","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","YourAnonCentral",8,FALSE,FALSE,NA,NA
"2454","RT @PossibileIt: #ParadisePapers: chi ci perde siamo tutti noi, sono i servizi pubblici. Le tasse si paghino dove si crea la ricchezza, a b…",FALSE,0,NA,2017-11-08 09:41:46,FALSE,NA,"928195831940952069",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","emigaglia",45,TRUE,FALSE,NA,NA
"2455","RT @Amitdass01: #ParadisePapers 
<U+0935><U+0939><U+0940> <U+0938><U+0924><U+0917><U+0941><U+0930><U+0941> <U+0939><U+0948> <U+091C><U+094B> <U+0938><U+0924><U+094D><U+092F><U+0928><U+093E><U+092E> <U+0926><U+0947><U+0924><U+093E> <U+0939><U+0948> <U+0905><U+0928><U+094D><U+092F> <U+0928><U+093E><U+092E> <U+0926><U+0947><U+0928><U+0947> <U+0935><U+093E><U+0932><U+093E> <U+0917><U+0941><U+0930><U+0941> <U+0915><U+094B><U+0908> <U+0915><U+093E><U+092E> <U+0928><U+0939><U+0940><U+0902> <U+0906><U+0935><U+0947><U+0917><U+093E>
Haryana News <U+092A><U+0930> 06:00…",FALSE,0,NA,2017-11-08 09:41:43,FALSE,NA,"928195819257217024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dangi_heeralal",109,TRUE,FALSE,NA,NA
"2456","RT @FlorentNARANJO: #cashinvestigation #ParadisePapers: On attend que le gouvernement explique pourquoi les amendements #FI ont été tous re…",FALSE,0,NA,2017-11-08 09:41:41,FALSE,NA,"928195812185735169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","M2bliquis",11,TRUE,FALSE,NA,NA
"2457","<U+0C2A><U+0C3E><U+0C30><U+0C21><U+0C48><U+0C1C><U+0C4D> <U+0C2A><U+0C47><U+0C2A><U+0C30><U+0C4D><U+0C38><U+0C4D> <U+0C32><U+0C4B> <U+0C0E><U+0C02><U+0C26><U+0C41><U+0C15><U+0C41> <U+0C24><U+0C28> <U+0C2A><U+0C47><U+0C30><U+0C41> <U+0C35><U+0C1A><U+0C4D><U+0C1A><U+0C3F><U+0C02><U+0C26><U+0C4B> <U+0C1C><U+0C17><U+0C28><U+0C4D> <U+0C1A><U+0C46><U+0C2A><U+0C4D><U+0C2A><U+0C47><U+0C36><U+0C3E><U+0C21><U+0C41> !

https://t.co/USHLkVuvaK
#YSJagan #PrajaSankalpaYatra #TDP #ParadisePapers",FALSE,1,NA,2017-11-08 09:41:40,FALSE,NA,"928195807320272897",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","netiapnews",0,FALSE,FALSE,NA,NA
"2458","RT @halconada: #ParadisePapers: Aranguren fue director de dos offshore de Shell; años después, una de ellas ganó 13 licitaciones: https://t…",FALSE,0,NA,2017-11-08 09:41:38,FALSE,NA,"928195799472893952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rosa_split",1119,TRUE,FALSE,NA,NA
"2459","RT @jairajp: What use of Leaks like #PanamaPapers &amp; #ParadisePapers if the Govt stands with Cronies &amp; helps them out of Investigations..??…",FALSE,0,NA,2017-11-08 09:41:37,FALSE,NA,"928195795815247872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mgherkar",9,TRUE,FALSE,NA,NA
"2460","RT @SidLabour: Do NOT 
L<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>k<U+25B6><U+FE0F>Queen
L<ed><U+00A0><U+00BD><ed><U+00B1><U+0080>k<U+25B6><U+FE0F>Charles

N A K E D    R O Y A L    P A T R I O T S
<ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5><ed><U+00A0><U+00BD><ed><U+00B4><U+00B5>

#ParadisePapers 
#Paradiapers
#P…",FALSE,0,NA,2017-11-08 09:41:37,FALSE,NA,"928195794624221185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","foxglove53",11,TRUE,FALSE,NA,NA
"2461","RT @SZ: #ParadisePapers: Prinz Charles und seine Offshore-Geschäfte https://t.co/TxbLsvn03c",FALSE,0,NA,2017-11-08 09:41:33,FALSE,NA,"928195780241952769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Umbertobaggio",12,TRUE,FALSE,NA,NA
"2462","RT @JamesMelville: Perspective.
#Panorama #ParadisePapers #ParadiseLeak https://t.co/eJPMzrK3Sj",FALSE,0,NA,2017-11-08 09:41:33,FALSE,NA,"928195778471919616",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","OkNelson",3019,TRUE,FALSE,NA,NA
"2463","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 09:41:32,FALSE,NA,"928195774554374144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ctrl_Alt_225",44982,TRUE,FALSE,NA,NA
"2464","RT @GLove39: Siri, show me a visual metaphor for tax avoidance
#ParadisePapers https://t.co/wVdSy7QtMZ",FALSE,0,NA,2017-11-08 09:41:32,FALSE,NA,"928195774495592448",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","In_Tuda_Shell",44982,TRUE,FALSE,NA,NA
"2465","RT @PenguinIndia: Since everyone's talking about #ParadisePapers, we thought of talking about our #ParadisePapers too! https://t.co/uQUGkxu…",FALSE,0,NA,2017-11-08 09:41:32,FALSE,NA,"928195773908393985",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alpi1980",3,TRUE,FALSE,NA,NA
"2466","RT @elconfidencial: Preguntado por @sextanoticias, Xavier Trias respondía así sobre su presencia en #ParadisePapers https://t.co/UbzZjxEicp…",FALSE,0,NA,2017-11-08 09:41:31,FALSE,NA,"928195771777912832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MVedruna",980,TRUE,FALSE,NA,NA
"2467","#ParadisePapers 

À Bercy, ça blague déjà sur Jean-Jacques #Annaud :

-""Il va passer du box-office à la taxe d'offi… https://t.co/tVJHNSbRhw",FALSE,0,NA,2017-11-08 09:41:30,TRUE,NA,"928195767407382528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","ConciergePalais",1,FALSE,FALSE,NA,NA
"2468","RT @BBCBreaking: Prince Charles lobbied on climate policy change after $113,000 shares buy, leaked #ParadisePapers suggest https://t.co/L7v…",FALSE,0,NA,2017-11-08 09:41:29,FALSE,NA,"928195764567904256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wonder_Woman925",1029,TRUE,FALSE,NA,NA
"2469","RT @Nokomaaca: #ParadisePapers lleno de funcionarios actuales de Cambiemos",FALSE,0,NA,2017-11-08 09:41:29,FALSE,NA,"928195762378493952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VeroBarrionuev8",3,TRUE,FALSE,NA,NA
"2470","RT @megalosgazmas: <U+039F> µpaµpa<U+03C2> st<U+03BF><U+03BD> Paradise <U+03BA>a<U+03B9> <U+03B7> <U+03B3><U+03C5><U+03BD>a<U+03B9><U+03BA>a sta #ParadisePapers",FALSE,0,NA,2017-11-08 09:41:28,FALSE,NA,"928195758913974273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","evaxaris79",8,TRUE,FALSE,NA,NA
"2471","RT @pvcanelo: #Aranguren? AGAIN? 
Mirá lo que escribimos con @AnaCastellani1 para el #ObservatorioElites #ParadisePapers https://t.co/jLnC9…",FALSE,0,NA,2017-11-08 09:41:27,FALSE,NA,"928195753255809024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_b_berurier",23,TRUE,FALSE,NA,NA
